SeqNo;Date;Loc Time;TempVAT;TempCabine;Cond;Ip;In;I1+;I1-;I2+;I2-;I3+;I3-;I4+;I4-;I5+;I5-;I6+;I6-;I7+;I7-;I8+;I8-;Carga
5838;09/05/2022;11:44:02.528;3,43E+07;2,39E+07;   0.000000E+0;32;35;5;5;5;5;5;5;0;0;5;7;6;7;0;0;6;6;134368
5839;09/05/2022;11:44:03.510;3,44E+07;2,39E+07;   0.000000E+0;33;36;5;5;5;5;5;6;0;0;6;7;6;7;0;0;6;6;134368
5840;09/05/2022;11:44:04.549;3,44E+07;2,39E+07;   0.000000E+0;33;36;5;5;5;5;5;6;0;0;6;7;6;7;0;0;6;6;134368
5841;09/05/2022;11:44:05.508;3,44E+07;2,39E+07;   0.000000E+0;32;35;4;5;5;5;5;5;0;0;6;7;6;7;0;0;6;6;134368
5842;09/05/2022;11:44:06.532;3,44E+07;2,39E+07;   0.000000E+0;32;35;4;5;5;5;5;5;0;0;6;7;6;7;0;0;6;6;134368
5843;09/05/2022;11:44:07.533;3,44E+07;2,38E+07;   0.000000E+0;34;35;5;5;5;5;5;5;0;0;6;7;7;7;0;0;6;6;134368
5844;09/05/2022;11:44:08.519;3,44E+07;2,39E+07;   0.000000E+0;34;37;5;5;5;5;5;6;0;0;6;7;7;8;0;0;6;6;134368
5845;09/05/2022;11:44:09.533;3,44E+07;2,38E+07;   0.000000E+0;34;37;5;5;5;5;5;6;0;0;6;7;7;8;0;0;6;6;134368
5846;09/05/2022;11:44:10.512;3,44E+07;2,38E+07;   0.000000E+0;34;36;5;5;5;5;5;6;0;0;6;7;7;7;0;0;6;6;134368
5847;09/05/2022;11:44:11.525;3,44E+07;2,38E+07;   0.000000E+0;33;36;4;5;5;5;5;6;0;0;6;7;7;7;0;0;6;6;134368
5848;09/05/2022;11:44:12.509;3,44E+07;2,38E+07;   0.000000E+0;33;36;4;5;5;5;5;6;0;0;6;7;7;7;0;0;6;6;134368
5849;09/05/2022;11:44:13.533;3,44E+07;2,38E+07;   0.000000E+0;33;34;5;5;5;5;5;6;0;0;6;6;6;6;0;0;6;6;134368
5850;09/05/2022;11:44:14.521;3,44E+07;2,38E+07;   0.000000E+0;33;34;5;5;5;5;5;6;0;0;6;6;6;6;0;0;6;6;134368
5851;09/05/2022;11:44:15.523;3,44E+07;2,38E+07;   0.000000E+0;34;35;5;5;5;5;5;6;0;0;6;6;7;7;0;0;6;6;134368
5852;09/05/2022;11:44:16.521;3,44E+07;2,38E+07;   0.000000E+0;33;35;5;5;5;5;5;6;0;0;6;6;6;7;0;0;6;6;134368
5853;09/05/2022;11:44:17.552;3,44E+07;2,38E+07;   0.000000E+0;33;35;5;5;5;5;5;6;0;0;6;6;6;7;0;0;6;6;134368
5854;09/05/2022;11:44:18.508;3,44E+07;2,39E+07;   0.000000E+0;34;34;5;5;5;5;5;5;0;0;6;6;7;7;0;0;6;6;134368
5855;09/05/2022;11:44:19.529;3,44E+07;2,38E+07;   0.000000E+0;34;34;5;5;5;5;5;5;0;0;6;6;7;7;0;0;6;6;134368
5856;09/05/2022;11:44:20.526;3,44E+07;2,38E+07;   0.000000E+0;33;35;5;5;5;5;5;6;0;0;6;7;6;6;0;0;6;6;134368
5857;09/05/2022;11:44:21.507;3,44E+07;2,38E+07;   0.000000E+0;32;41;4;6;4;7;5;6;0;0;7;7;6;8;0;0;6;7;134368
5858;09/05/2022;11:44:22.511;3,44E+07;2,38E+07;   0.000000E+0;32;41;4;6;4;7;5;6;0;0;7;7;6;8;0;0;6;7;134368
5859;09/05/2022;11:44:23.533;3,44E+07;2,38E+07;   0.000000E+0;32;35;4;4;4;4;5;5;0;0;7;8;6;7;0;0;6;7;134368
5860;09/05/2022;11:44:24.529;3,44E+07;2,38E+07;   0.000000E+0;34;37;4;5;4;5;5;5;0;0;7;8;7;7;0;0;7;7;134368
5861;09/05/2022;11:44:25.536;3,45E+07;2,38E+07;   0.000000E+0;34;37;4;5;4;5;5;5;0;0;7;8;7;7;0;0;7;7;134368
5862;09/05/2022;11:44:26.515;3,45E+07;2,38E+07;   0.000000E+0;34;35;4;4;4;4;5;5;0;0;7;9;7;7;0;0;7;6;134368
5863;09/05/2022;11:44:27.513;3,45E+07;2,38E+07;   0.000000E+0;34;35;4;4;4;4;5;5;0;0;7;9;7;7;0;0;7;6;134368
5864;09/05/2022;11:44:28.507;3,44E+07;2,38E+07;   0.000000E+0;34;37;4;5;4;4;5;5;0;0;7;8;7;7;0;0;7;8;134368
5865;09/05/2022;11:44:29.520;3,44E+07;2,38E+07;   0.000000E+0;34;35;4;4;4;4;4;5;0;0;8;9;7;7;0;0;7;6;134368
5866;09/05/2022;11:44:30.522;3,44E+07;2,38E+07;   0.000000E+0;34;35;4;4;4;4;4;5;0;0;8;9;7;7;0;0;7;6;134368
5867;09/05/2022;11:44:31.513;3,44E+07;2,38E+07;   0.000000E+0;32;43;4;5;4;5;4;6;0;0;7;11;7;9;0;0;6;7;134368
5868;09/05/2022;11:44:32.537;3,44E+07;2,38E+07;   0.000000E+0;32;43;4;5;4;5;4;6;0;0;7;11;7;9;0;0;6;7;134368
5869;09/05/2022;11:44:33.538;3,44E+07;2,38E+07;   0.000000E+0;32;35;4;4;4;4;4;5;0;0;7;9;7;7;0;0;6;6;134368
5870;09/05/2022;11:44:34.511;3,44E+07;2,38E+07;   0.000000E+0;33;44;4;5;4;5;4;6;0;0;7;11;7;9;0;0;7;8;134368
5871;09/05/2022;11:44:35.520;3,44E+07;2,38E+07;   0.000000E+0;33;44;4;5;4;5;4;6;0;0;7;11;7;9;0;0;7;8;134368
5872;09/05/2022;11:44:36.511;3,44E+07;2,38E+07;   0.000000E+0;33;36;4;4;4;4;4;5;0;0;7;9;7;7;0;0;7;7;134368
5873;09/05/2022;11:44:37.535;3,44E+07;2,38E+07;   0.000000E+0;33;44;4;5;4;5;4;6;0;0;7;11;7;9;0;0;7;8;134368
5874;09/05/2022;11:44:38.533;3,44E+07;2,38E+07;   0.000000E+0;33;44;4;5;4;5;4;6;0;0;7;11;7;9;0;0;7;8;134368
5875;09/05/2022;11:44:39.525;3,44E+07;2,38E+07;   0.000000E+0;33;36;4;4;4;4;4;5;0;0;7;9;7;7;0;0;7;7;134368
5876;09/05/2022;11:44:40.529;3,44E+07;2,38E+07;   0.000000E+0;33;36;4;4;4;4;4;5;0;0;7;9;7;7;0;0;7;7;134368
5877;09/05/2022;11:44:41.522;3,44E+07;2,38E+07;   0.000000E+0;34;43;4;5;4;5;4;6;0;0;8;10;7;9;0;0;7;8;134626
5878;09/05/2022;11:44:42.513;3,44E+07;2,38E+07;   0.000000E+0;34;37;4;4;4;4;4;5;0;0;8;9;7;8;0;0;7;7;135182
5879;09/05/2022;11:44:43.518;3,44E+07;2,38E+07;   0.000000E+0;34;37;4;4;4;4;4;5;0;0;8;9;7;8;0;0;7;7;135182
5880;09/05/2022;11:44:44.515;3,44E+07;2,38E+07;   0.000000E+0;33;42;4;5;4;5;4;6;0;0;7;10;7;8;0;0;7;8;135542
5881;09/05/2022;11:44:45.524;3,44E+07;2,38E+07;   0.000000E+0;33;42;4;5;4;5;4;6;0;0;7;10;7;8;0;0;7;8;135542
5882;09/05/2022;11:44:46.515;3,44E+07;2,38E+07;   0.000000E+0;34;35;4;4;4;4;4;5;0;0;8;9;7;7;0;0;7;6;135542
5883;09/05/2022;11:44:47.530;3,44E+07;2,38E+07;   0.000000E+0;33;41;4;5;4;5;4;5;0;0;7;10;7;8;0;0;7;8;135542
5884;09/05/2022;11:44:48.550;3,44E+07;2,38E+07;   0.000000E+0;33;41;4;5;4;5;4;5;0;0;7;10;7;8;0;0;7;8;135542
5885;09/05/2022;11:44:49.515;3,44E+07;2,38E+07;   0.000000E+0;33;36;4;4;4;4;4;5;0;0;7;9;7;7;0;0;7;7;135542
5886;09/05/2022;11:44:50.508;3,44E+07;2,38E+07;   0.000000E+0;35;37;4;5;4;4;5;6;0;0;8;9;7;6;0;0;7;7;135895
5887;09/05/2022;11:44:51.511;3,44E+07;2,38E+07;   0.000000E+0;35;37;4;5;4;4;5;6;0;0;8;9;7;6;0;0;7;7;135895
5888;09/05/2022;11:44:52.536;3,44E+07;2,38E+07;   0.000000E+0;35;36;4;5;4;5;5;6;0;0;8;7;7;7;0;0;7;6;135895
5889;09/05/2022;11:44:53.513;3,44E+07;2,38E+07;   0.000000E+0;35;36;4;5;4;5;5;6;0;0;8;7;7;7;0;0;7;6;135895
5890;09/05/2022;11:44:54.532;3,44E+07;2,38E+07;   0.000000E+0;32;40;4;6;4;5;5;6;0;0;6;7;7;9;0;0;6;7;135895
5891;09/05/2022;11:44:55.531;3,44E+07;2,38E+07;   0.000000E+0;32;36;4;5;4;5;5;6;0;0;6;7;7;7;0;0;6;6;136129
5892;09/05/2022;11:44:56.533;3,44E+07;2,38E+07;   0.000000E+0;32;36;4;5;4;5;5;6;0;0;6;7;7;7;0;0;6;6;136129
5893;09/05/2022;11:44:57.517;3,44E+07;2,38E+07;   0.000000E+0;32;39;4;6;4;5;5;6;0;0;6;8;7;8;0;0;6;6;136129
5894;09/05/2022;11:44:58.520;3,44E+07;2,38E+07;   0.000000E+0;32;39;4;6;4;5;5;6;0;0;6;8;7;8;0;0;6;6;136129
5895;09/05/2022;11:44:59.521;3,44E+07;2,38E+07;   0.000000E+0;32;36;4;5;4;5;5;6;0;0;6;7;7;7;0;0;6;6;136129
5896;09/05/2022;11:45:00.514;3,44E+07;2,38E+07;   0.000000E+0;32;40;4;6;4;5;5;6;0;0;6;8;7;8;0;0;6;7;136129
5897;09/05/2022;11:45:01.538;3,44E+07;2,38E+07;   0.000000E+0;32;40;4;6;4;5;5;6;0;0;6;8;7;8;0;0;6;7;136129
5898;09/05/2022;11:45:02.514;3,45E+07;2,38E+07;   0.000000E+0;35;35;5;5;5;5;5;5;0;0;6;7;7;7;0;0;7;6;136129
5899;09/05/2022;11:45:03.533;3,45E+07;2,38E+07;   0.000000E+0;32;39;4;5;4;5;5;6;0;0;6;8;7;8;0;0;6;7;136129
5900;09/05/2022;11:45:04.527;3,45E+07;2,38E+07;   0.000000E+0;32;39;4;5;4;5;5;6;0;0;6;8;7;8;0;0;6;7;136129
5901;09/05/2022;11:45:05.524;3,45E+07;2,38E+07;   0.000000E+0;36;36;5;5;5;5;5;6;0;0;7;7;7;7;0;0;7;6;136129
5902;09/05/2022;11:45:06.530;3,45E+07;2,38E+07;   0.000000E+0;36;36;5;5;5;5;5;6;0;0;7;7;7;7;0;0;7;6;136129
5903;09/05/2022;11:45:07.522;3,45E+07;2,38E+07;   0.000000E+0;32;36;4;5;4;5;5;6;0;0;6;7;7;7;0;0;6;6;136129
5904;09/05/2022;11:45:08.508;3,45E+07;2,38E+07;   0.000000E+0;34;36;5;5;5;5;5;6;0;0;6;7;7;7;0;0;6;6;136129
5905;09/05/2022;11:45:09.508;3,45E+07;2,39E+07;   0.000000E+0;34;36;5;5;5;5;5;6;0;0;6;7;7;7;0;0;6;6;136129
5906;09/05/2022;11:45:10.534;3,45E+07;2,39E+07;   0.000000E+0;32;35;4;5;4;5;5;5;0;0;6;7;7;7;0;0;6;6;136129
5907;09/05/2022;11:45:11.514;3,45E+07;2,39E+07;   0.000000E+0;32;35;4;5;4;5;5;5;0;0;6;7;7;7;0;0;6;6;136129
5908;09/05/2022;11:45:12.542;3,46E+07;2,39E+07;   0.000000E+0;34;36;5;5;5;5;5;6;0;0;6;7;7;7;0;0;6;6;136129
5909;09/05/2022;11:45:13.525;3,46E+07;2,39E+07;   0.000000E+0;34;35;5;5;5;5;5;6;0;0;6;7;7;6;0;0;6;6;136129
5910;09/05/2022;11:45:14.508;3,46E+07;2,39E+07;   0.000000E+0;34;35;5;5;5;5;5;6;0;0;6;7;7;6;0;0;6;6;136129
5911;09/05/2022;11:45:15.522;3,46E+07;2,39E+07;   0.000000E+0;34;36;5;5;5;5;5;6;0;0;6;7;7;7;0;0;6;6;136129
5912;09/05/2022;11:45:16.513;3,46E+07;2,39E+07;   0.000000E+0;34;35;5;5;5;5;5;6;0;0;6;6;7;7;0;0;6;6;136129
5913;09/05/2022;11:45:17.509;3,46E+07;2,39E+07;   0.000000E+0;34;35;5;5;5;5;5;6;0;0;6;6;7;7;0;0;6;6;136129
5914;09/05/2022;11:45:18.529;3,46E+07;2,39E+07;   0.000000E+0;34;36;5;5;5;5;5;5;0;0;6;7;7;7;0;0;6;7;136129
5915;09/05/2022;11:45:19.536;3,46E+07;2,39E+07;   0.000000E+0;34;36;5;5;5;5;5;5;0;0;6;7;7;7;0;0;6;7;136129
5916;09/05/2022;11:45:20.522;3,46E+07;2,39E+07;   0.000000E+0;34;34;5;5;5;5;5;5;0;0;6;7;7;6;0;0;6;6;136129
5917;09/05/2022;11:45:21.545;3,46E+07;2,39E+07;   0.000000E+0;34;34;4;5;4;5;5;5;0;0;7;7;7;6;0;0;7;6;136129
5918;09/05/2022;11:45:22.508;3,46E+07;2,39E+07;   0.000000E+0;34;34;4;5;4;5;5;5;0;0;7;7;7;6;0;0;7;6;136129
5919;09/05/2022;11:45:23.536;3,46E+07;2,39E+07;   0.000000E+0;33;37;4;5;5;5;5;5;0;0;7;8;6;7;0;0;6;7;136129
5920;09/05/2022;11:45:24.525;3,46E+07;2,39E+07;   0.000000E+0;33;37;4;5;5;5;5;5;0;0;7;8;6;7;0;0;6;7;136129
5921;09/05/2022;11:45:25.529;3,46E+07;2,39E+07;   0.000000E+0;34;37;4;5;4;5;5;5;0;0;7;8;7;7;0;0;7;7;136129
5922;09/05/2022;11:45:26.525;3,46E+07;2,39E+07;   0.000000E+0;32;35;4;4;4;4;5;5;0;0;7;9;6;7;0;0;6;6;136129
5923;09/05/2022;11:45:27.541;3,46E+07;2,39E+07;   0.000000E+0;32;35;4;4;4;4;5;5;0;0;7;9;6;7;0;0;6;6;136129
5924;09/05/2022;11:45:28.519;3,46E+07;2,39E+07;   0.000000E+0;35;35;4;4;4;4;5;5;0;0;8;9;7;6;0;0;7;7;136129
5925;09/05/2022;11:45:29.508;3,45E+07;2,39E+07;   0.000000E+0;33;35;4;4;4;4;5;5;0;0;7;9;7;7;0;0;6;6;136129
5926;09/05/2022;11:45:30.539;3,45E+07;2,39E+07;   0.000000E+0;33;35;4;4;4;4;5;5;0;0;7;9;7;7;0;0;6;6;136129
5927;09/05/2022;11:45:31.524;3,45E+07;2,39E+07;   0.000000E+0;34;35;4;4;4;4;5;5;0;0;8;9;7;7;0;0;6;6;136129
5928;09/05/2022;11:45:32.530;3,45E+07;2,39E+07;   0.000000E+0;34;35;4;4;4;4;5;5;0;0;8;9;7;7;0;0;6;6;136129
5929;09/05/2022;11:45:33.511;3,45E+07;2,39E+07;   0.000000E+0;33;36;4;4;4;4;5;5;0;0;7;9;7;8;0;0;6;6;136129
5930;09/05/2022;11:45:34.533;3,45E+07;2,39E+07;   0.000000E+0;34;35;4;4;4;4;5;5;0;0;8;9;7;7;0;0;6;6;136129
5931;09/05/2022;11:45:35.515;3,45E+07;2,39E+07;   0.000000E+0;34;35;4;4;4;4;5;5;0;0;8;9;7;7;0;0;6;6;136129
5932;09/05/2022;11:45:36.539;3,45E+07;2,39E+07;   0.000000E+0;33;36;4;4;4;4;5;5;0;0;7;9;7;7;0;0;6;7;136129
5933;09/05/2022;11:45:37.531;3,45E+07;2,39E+07;   0.000000E+0;33;36;4;4;4;4;5;5;0;0;7;9;7;7;0;0;6;7;136129
5934;09/05/2022;11:45:38.528;3,45E+07;2,39E+07;   0.000000E+0;35;36;4;4;4;4;5;5;0;0;8;9;7;7;0;0;7;7;136129
5935;09/05/2022;11:45:39.517;3,45E+07;2,39E+07;   0.000000E+0;32;35;4;4;4;4;4;4;0;0;7;9;7;7;0;0;6;7;136129
5936;09/05/2022;11:45:40.510;3,45E+07;2,39E+07;   0.000000E+0;32;35;4;4;4;4;4;4;0;0;7;9;7;7;0;0;6;7;136129
5937;09/05/2022;11:45:41.513;3,45E+07;2,39E+07;   0.000000E+0;34;36;4;4;4;4;4;5;0;0;8;9;7;7;0;0;7;7;136397
5938;09/05/2022;11:45:42.510;3,45E+07;2,39E+07;   0.000000E+0;33;37;4;4;4;4;5;5;0;0;7;9;7;8;0;0;6;7;136958
5939;09/05/2022;11:45:43.511;3,45E+07;2,39E+07;   0.000000E+0;33;37;4;4;4;4;5;5;0;0;7;9;7;8;0;0;6;7;136958
5940;09/05/2022;11:45:44.527;3,45E+07;2,39E+07;   0.000000E+0;33;36;4;4;4;4;4;5;0;0;7;9;7;7;0;0;7;7;137328
5941;09/05/2022;11:45:45.531;3,45E+07;2,39E+07;   0.000000E+0;33;36;4;4;4;4;4;5;0;0;7;9;7;7;0;0;7;7;137328
5942;09/05/2022;11:45:46.534;3,45E+07;2,39E+07;   0.000000E+0;34;35;4;4;4;4;5;5;0;0;7;9;7;7;0;0;7;6;137328
5943;09/05/2022;11:45:47.511;3,45E+07;2,39E+07;   0.000000E+0;34;36;4;4;4;4;5;5;0;0;8;9;7;7;0;0;6;7;137328
5944;09/05/2022;11:45:48.514;3,45E+07;2,39E+07;   0.000000E+0;34;36;4;4;4;4;5;5;0;0;8;9;7;7;0;0;6;7;137328
5945;09/05/2022;11:45:49.517;3,45E+07;2,39E+07;   0.000000E+0;34;36;4;4;4;4;5;5;0;0;7;9;7;7;0;0;7;7;137328
5946;09/05/2022;11:45:50.537;3,45E+07;2,39E+07;   0.000000E+0;34;36;4;4;4;4;5;5;0;0;7;9;7;7;0;0;7;7;137328
5947;09/05/2022;11:45:51.507;3,45E+07;2,39E+07;   0.000000E+0;30;36;3;4;4;4;4;5;0;0;7;9;6;7;0;0;6;7;137681
5948;09/05/2022;11:45:52.526;3,45E+07;2,39E+07;   0.000000E+0;32;35;4;4;4;5;5;6;0;0;7;7;6;7;0;0;6;6;137681
5949;09/05/2022;11:45:53.510;3,45E+07;2,39E+07;   0.000000E+0;32;35;4;4;4;5;5;6;0;0;7;7;6;7;0;0;6;6;137681
5950;09/05/2022;11:45:54.524;3,45E+07;2,39E+07;   0.000000E+0;33;36;4;5;5;5;5;6;0;0;6;7;7;7;0;0;6;6;137681
5951;09/05/2022;11:45:55.513;3,45E+07;2,39E+07;   0.000000E+0;33;36;4;5;5;5;5;6;0;0;6;7;7;7;0;0;6;6;137915
5952;09/05/2022;11:45:56.512;3,45E+07;2,39E+07;   0.000000E+0;33;36;4;5;5;5;5;6;0;0;6;7;7;7;0;0;6;6;137915
5953;09/05/2022;11:45:57.533;3,45E+07;2,39E+07;   0.000000E+0;33;35;4;5;5;5;5;6;0;0;6;6;7;7;0;0;6;6;137915
5954;09/05/2022;11:45:58.510;3,45E+07;2,39E+07;   0.000000E+0;33;35;4;5;5;5;5;6;0;0;6;6;7;7;0;0;6;6;137915
5955;09/05/2022;11:45:59.529;3,45E+07;2,39E+07;   0.000000E+0;34;34;5;5;5;5;5;5;0;0;6;6;7;7;0;0;6;6;137915
5956;09/05/2022;11:46:00.523;3,45E+07;2,39E+07;   0.000000E+0;34;34;4;5;5;5;5;5;0;0;6;6;7;7;0;0;7;6;137915
5957;09/05/2022;11:46:01.529;3,45E+07;2,39E+07;   0.000000E+0;34;34;4;5;5;5;5;5;0;0;6;6;7;7;0;0;7;6;137915
5958;09/05/2022;11:46:02.507;3,46E+07;2,38E+07;   0.000000E+0;34;35;4;5;5;5;5;5;0;0;6;7;7;7;0;0;7;6;137915
5959;09/05/2022;11:46:03.526;3,46E+07;2,38E+07;   0.000000E+0;33;34;4;5;5;5;5;5;0;0;6;6;7;7;0;0;6;6;137915
5960;09/05/2022;11:46:04.521;3,46E+07;2,38E+07;   0.000000E+0;33;34;4;5;5;5;5;5;0;0;6;6;7;7;0;0;6;6;137915
5961;09/05/2022;11:46:05.535;3,46E+07;2,38E+07;   0.000000E+0;32;36;4;5;4;5;5;6;0;0;6;7;7;7;0;0;6;6;137915
5962;09/05/2022;11:46:06.529;3,46E+07;2,38E+07;   0.000000E+0;32;36;4;5;4;5;5;6;0;0;6;7;7;7;0;0;6;6;137915
5963;09/05/2022;11:46:07.531;3,46E+07;2,38E+07;   0.000000E+0;34;36;5;5;5;5;5;6;0;0;6;7;7;7;0;0;6;6;137915
5964;09/05/2022;11:46:08.514;3,46E+07;2,38E+07;   0.000000E+0;33;35;5;5;4;5;5;5;0;0;6;7;7;7;0;0;6;6;137915
5965;09/05/2022;11:46:09.523;3,46E+07;2,38E+07;   0.000000E+0;33;35;5;5;4;5;5;5;0;0;6;7;7;7;0;0;6;6;137915
5966;09/05/2022;11:46:10.520;3,46E+07;2,38E+07;   0.000000E+0;34;44;5;6;5;6;5;7;0;0;6;9;7;8;0;0;6;8;137915
5967;09/05/2022;11:46:11.537;3,46E+07;2,38E+07;   0.000000E+0;34;44;5;6;5;6;5;7;0;0;6;9;7;8;0;0;6;8;137915
5968;09/05/2022;11:46:12.508;3,46E+07;2,38E+07;   0.000000E+0;34;35;5;5;5;5;5;6;0;0;6;6;7;7;0;0;6;6;137915
5969;09/05/2022;11:46:13.531;3,47E+07;2,38E+07;   0.000000E+0;35;43;5;6;5;6;5;7;0;0;6;8;7;8;0;0;7;8;137915
5970;09/05/2022;11:46:14.534;3,47E+07;2,38E+07;   0.000000E+0;35;43;5;6;5;6;5;7;0;0;6;8;7;8;0;0;7;8;137915
5971;09/05/2022;11:46:15.534;3,47E+07;2,38E+07;   0.000000E+0;35;36;5;5;5;5;5;6;0;0;6;7;7;7;0;0;7;6;137915
5972;09/05/2022;11:46:16.529;3,47E+07;2,38E+07;   0.000000E+0;34;44;5;7;4;6;5;7;0;0;6;8;7;8;0;0;7;8;137915
5973;09/05/2022;11:46:17.529;3,47E+07;2,38E+07;   0.000000E+0;34;44;5;7;4;6;5;7;0;0;6;8;7;8;0;0;7;8;137915
5974;09/05/2022;11:46:18.513;3,47E+07;2,38E+07;   0.000000E+0;34;35;5;5;5;5;5;5;0;0;6;7;7;7;0;0;6;6;137915
5975;09/05/2022;11:46:19.511;3,47E+07;2,38E+07;   0.000000E+0;34;35;5;5;5;5;5;5;0;0;6;7;7;7;0;0;6;6;137915
5976;09/05/2022;11:46:20.537;3,47E+07;2,38E+07;   0.000000E+0;34;44;5;7;4;6;5;7;0;0;6;8;7;8;0;0;7;8;137915
5977;09/05/2022;11:46:21.531;3,47E+07;2,38E+07;   0.000000E+0;33;36;5;5;4;4;5;5;0;0;6;8;7;7;0;0;6;7;137915
5978;09/05/2022;11:46:22.529;3,47E+07;2,38E+07;   0.000000E+0;33;36;5;5;4;4;5;5;0;0;6;8;7;7;0;0;6;7;137915
5979;09/05/2022;11:46:23.535;3,47E+07;2,38E+07;   0.000000E+0;33;40;4;6;4;5;4;5;0;0;7;8;7;8;0;0;7;8;137915
5980;09/05/2022;11:46:24.507;3,47E+07;2,38E+07;   0.000000E+0;33;40;4;6;4;5;4;5;0;0;7;8;7;8;0;0;7;8;137915
5981;09/05/2022;11:46:25.531;3,47E+07;2,38E+07;   0.000000E+0;33;36;4;5;4;4;4;5;0;0;7;8;7;7;0;0;7;7;137915
5982;09/05/2022;11:46:26.516;3,47E+07;2,38E+07;   0.000000E+0;33;42;4;6;4;5;4;6;0;0;7;9;7;8;0;0;7;8;137915
5983;09/05/2022;11:46:27.514;3,47E+07;2,38E+07;   0.000000E+0;33;42;4;6;4;5;4;6;0;0;7;9;7;8;0;0;7;8;137915
5984;09/05/2022;11:46:28.508;3,47E+07;2,38E+07;   0.000000E+0;33;35;4;4;4;4;4;5;0;0;7;8;7;7;0;0;7;7;137915
5985;09/05/2022;11:46:29.528;3,47E+07;2,38E+07;   0.000000E+0;33;38;4;5;4;4;4;5;0;0;7;10;7;7;0;0;7;7;137915
5986;09/05/2022;11:46:30.531;3,46E+07;2,38E+07;   0.000000E+0;33;38;4;5;4;4;4;5;0;0;7;10;7;7;0;0;7;7;137915
5987;09/05/2022;11:46:31.531;3,46E+07;2,38E+07;   0.000000E+0;34;35;4;4;4;4;4;5;0;0;8;9;7;7;0;0;7;6;137915
5988;09/05/2022;11:46:32.508;3,46E+07;2,38E+07;   0.000000E+0;34;35;4;4;4;4;4;5;0;0;8;9;7;7;0;0;7;6;137915
5989;09/05/2022;11:46:33.515;3,46E+07;2,38E+07;   0.000000E+0;33;41;4;5;4;5;4;6;0;0;7;10;7;8;0;0;7;7;137915
5990;09/05/2022;11:46:34.509;3,46E+07;2,38E+07;   0.000000E+0;35;37;4;4;4;4;5;5;0;0;8;9;7;8;0;0;7;7;137915
5991;09/05/2022;11:46:35.511;3,46E+07;2,38E+07;   0.000000E+0;35;37;4;4;4;4;5;5;0;0;8;9;7;8;0;0;7;7;137915
5992;09/05/2022;11:46:36.534;3,46E+07;2,38E+07;   0.000000E+0;35;36;4;4;4;4;5;5;0;0;8;9;7;7;0;0;7;7;137915
5993;09/05/2022;11:46:37.538;3,46E+07;2,38E+07;   0.000000E+0;35;36;4;4;4;4;5;5;0;0;8;9;7;7;0;0;7;7;137915
5994;09/05/2022;11:46:38.530;3,47E+07;2,38E+07;   0.000000E+0;35;37;4;4;4;4;5;5;0;0;8;9;7;8;0;0;7;7;137915
5995;09/05/2022;11:46:39.523;3,47E+07;2,38E+07;   0.000000E+0;33;36;4;4;4;4;4;5;0;0;7;9;7;7;0;0;7;7;138176
5996;09/05/2022;11:46:40.537;3,46E+07;2,38E+07;   0.000000E+0;33;36;4;4;4;4;4;5;0;0;7;9;7;7;0;0;7;7;138176
5997;09/05/2022;11:46:41.519;3,46E+07;2,38E+07;   0.000000E+0;35;35;4;4;4;4;5;5;0;0;8;9;7;7;0;0;7;6;138176
5998;09/05/2022;11:46:42.511;3,46E+07;2,38E+07;   0.000000E+0;35;35;4;4;4;4;5;5;0;0;8;9;7;7;0;0;7;6;138176
5999;09/05/2022;11:46:43.525;3,47E+07;2,38E+07;   0.000000E+0;34;37;4;4;4;4;5;5;0;0;7;9;7;8;0;0;7;7;138741
6000;09/05/2022;11:46:44.519;3,47E+07;2,38E+07;   0.000000E+0;35;35;4;4;4;4;5;4;0;0;8;9;7;7;0;0;7;7;139101
6001;09/05/2022;11:46:45.511;3,47E+07;2,38E+07;   0.000000E+0;35;35;4;4;4;4;5;4;0;0;8;9;7;7;0;0;7;7;139101
6002;09/05/2022;11:46:46.520;3,46E+07;2,38E+07;   0.000000E+0;33;38;4;6;4;4;5;5;0;0;7;9;6;7;0;0;7;7;139101
6003;09/05/2022;11:46:47.513;3,46E+07;2,38E+07;   0.000000E+0;35;36;4;4;4;4;5;5;0;0;8;9;7;7;0;0;7;7;139101
6004;09/05/2022;11:46:48.509;3,46E+07;2,38E+07;   0.000000E+0;35;36;4;4;4;4;5;5;0;0;8;9;7;7;0;0;7;7;139101
6005;09/05/2022;11:46:49.531;3,46E+07;2,38E+07;   0.000000E+0;30;36;3;4;4;4;4;5;0;0;7;9;6;7;0;0;6;7;139101
6006;09/05/2022;11:46:50.547;3,46E+07;2,38E+07;   0.000000E+0;30;36;3;4;4;4;4;5;0;0;7;9;6;7;0;0;6;7;139101
6007;09/05/2022;11:46:51.523;3,46E+07;2,38E+07;   0.000000E+0;31;43;4;5;4;5;4;6;0;0;7;11;6;9;0;0;6;7;139455
6008;09/05/2022;11:46:52.519;3,46E+07;2,38E+07;   0.000000E+0;33;36;4;5;4;5;5;6;0;0;7;7;7;7;0;0;6;6;139455
6009;09/05/2022;11:46:53.527;3,46E+07;2,38E+07;   0.000000E+0;33;36;4;5;4;5;5;6;0;0;7;7;7;7;0;0;6;6;139455
6010;09/05/2022;11:46:54.515;3,46E+07;2,38E+07;   0.000000E+0;35;35;4;5;5;4;6;6;0;0;7;7;7;7;0;0;6;6;139455
